Type,Comment,Value
domain,Unknown RAT botnet C2 domain (confidence level: 100%),legacyshare.io
domain,Unknown malware botnet C2 domain (confidence level: 100%),protocol.stakesolv.com
domain,Unknown malware payload delivery domain (confidence level: 100%),security.fpwereguared.com
domain,Unknown malware payload delivery domain (confidence level: 100%),deopins.com
url,Unknown malware payload delivery URL (confidence level: 100%),https://deopins.com/shield.msi
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),179.43.139.126|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),120.26.119.109|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),139.185.52.242|10000
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),175.178.100.95|44333
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),39.106.72.191|18444
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),88.214.25.210|443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),198.12.83.91|2404
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),35.176.61.134|443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),172.81.132.171|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),48.210.223.56|8080
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.106.48|5000
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.88.20|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),164.68.120.30|2414
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),181.162.155.7|8080
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),78.12.1.227|81
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),204.152.192.54|4321
ip-dst|port,Meterpreter botnet C2 server (confidence level: 100%),34.247.188.64|443
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),38.49.41.196|6666
ip-dst|port,Remcos botnet C2 server (confidence level: 75%),194.165.16.141|5557
ip-dst|port,Aurotun Stealer botnet C2 server (confidence level: 100%),103.119.47.218|45654
url,Lumma Stealer botnet C2 (confidence level: 75%),https://plapwf.top/agnb
url,DCRat botnet C2 (confidence level: 100%),http://109.69.58.22/javascriptjs_testtrackwp.php
md5,Unknown malware payload (confidence level: 50%),c3ce46d40b2893e30bf00fce72c2e1fa
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),1.94.211.183|9000
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),151.242.63.172|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.106.48|4000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),161.97.77.61|7443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.241.208.247|7443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.241.208.247|8081
ip-dst|port,Hook botnet C2 server (confidence level: 100%),155.138.161.48|8082
domain,Havoc botnet C2 domain (confidence level: 100%),c2.zerotr4ce.online
domain,Havoc botnet C2 domain (confidence level: 100%),azelsan.com.tr
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),191.13.231.91|8081
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),112.213.108.176|443
ip-dst|port,ERMAC botnet C2 server (confidence level: 100%),172.94.96.98|80
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),195.177.94.73|5900
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),43.162.123.118|4000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),142.93.193.20|9000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),38.246.253.183|8090
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.227.110.226|2310
