Type,Comment,Value
ip-dst|port,Mirai botnet C2 server (confidence level: 75%),31.171.131.83|1995
ip-dst|port,Mirai botnet C2 server (confidence level: 75%),31.59.131.238|3778
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),aesthzeticday.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),ampklevision.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),blisksfulfuture.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),blissfzuljourney.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),brhightfusion.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),calhmhaven.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),cherikshedideas.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),cherishzmoments.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),creatiyvegroove.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),dreamcrazfters.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),dreamekrspace.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),elysianfizelds.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),embracekchange.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),flourishklife.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),flouriszhzozne.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),glowpathy.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),graqcefulstep.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),gratefulhkeart.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),happyhquest.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),hopeqfulhearts.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),ideasphark.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),inspiqredminds.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),jololyquest.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),joyousqvibes.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),kindredqspirits.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),lnovewave.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),luminousqpath.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),mqindfuljourney.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),naqturewisdom.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),nexntvision.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),oceanbreoeze.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),opuqlentnest.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),peacqegfulmind.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),peakaspiroe.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),quietreverie.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),quiwetwaveso.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),radiantnpulse.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),rgadiantsoul.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),riqsingstaro.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),segrenewaves.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),thwrivenest.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),tragnquilgrove.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),truenorthn.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),uniggvgersaljoy.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),uniwtysphere.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),uyniquequest.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),vigbragntflow.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),visiwonarypath.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),wkanderlustpath.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),wzonderfield.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),xpzloreideas.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),youzrjoyfulplace.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),zekalousspirit.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),zenfylare.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),zephzyrcloud.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),aheadrarry.help
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),contributioninspection.info
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),dreamerfruits.cloud
ip-dst|port,Mirai payload delivery server (confidence level: 100%),42.235.154.113|52266
ip-dst|port,Mirai payload delivery server (confidence level: 100%),59.95.85.40|54677
ip-dst|port,Mirai payload delivery server (confidence level: 100%),120.61.68.97|50907
ip-dst|port,Mirai payload delivery server (confidence level: 100%),117.215.249.82|60479
ip-dst|port,Mirai payload delivery server (confidence level: 100%),59.88.140.173|38095
ip-dst|port,Mirai payload delivery server (confidence level: 100%),61.2.151.2|53491
ip-dst|port,Mirai payload delivery server (confidence level: 100%),102.33.80.182|55097
ip-dst|port,Mirai payload delivery server (confidence level: 100%),103.207.124.49|46918
ip-dst|port,Mirai payload delivery server (confidence level: 100%),60.189.244.224|57217
ip-dst|port,Mirai payload delivery server (confidence level: 100%),103.247.52.197|54146
ip-dst|port,Mirai payload delivery server (confidence level: 100%),119.116.36.65|40937
ip-dst|port,Mirai payload delivery server (confidence level: 100%),103.207.125.52|52052
ip-dst|port,Mirai payload delivery server (confidence level: 100%),45.178.250.90|10012
ip-dst|port,Mirai payload delivery server (confidence level: 100%),110.182.251.206|48030
ip-dst|port,Mirai payload delivery server (confidence level: 100%),59.97.255.106|41489
ip-dst|port,Mirai payload delivery server (confidence level: 100%),190.110.176.83|34928
ip-dst|port,Mirai payload delivery server (confidence level: 100%),185.248.12.129|53782
ip-dst|port,Mirai payload delivery server (confidence level: 100%),178.245.232.95|41311
ip-dst|port,Mirai payload delivery server (confidence level: 100%),222.136.140.83|42846
ip-dst|port,Mirai payload delivery server (confidence level: 100%),27.153.201.216|52132
ip-dst|port,Mirai payload delivery server (confidence level: 100%),175.151.249.161|57469
ip-dst|port,Mirai payload delivery server (confidence level: 100%),103.203.72.139|54517
ip-dst|port,Mirai payload delivery server (confidence level: 100%),103.207.125.5|60171
ip-dst|port,Mirai payload delivery server (confidence level: 100%),221.225.231.34|51688
ip-dst|port,Mirai payload delivery server (confidence level: 100%),45.164.177.102|11462
ip-dst|port,Mirai payload delivery server (confidence level: 100%),115.55.63.117|56833
ip-dst|port,Mirai payload delivery server (confidence level: 100%),59.99.220.103|58712
ip-dst|port,Mirai payload delivery server (confidence level: 100%),211.148.104.167|52824
ip-dst|port,Mirai payload delivery server (confidence level: 100%),103.203.72.227|35974
ip-dst|port,Mirai payload delivery server (confidence level: 100%),103.199.180.156|41217
ip-dst|port,Mirai payload delivery server (confidence level: 100%),117.221.50.51|41440
ip-dst|port,Mirai payload delivery server (confidence level: 100%),103.98.38.173|56392
ip-dst|port,Mirai payload delivery server (confidence level: 100%),103.98.38.150|54377
ip-dst|port,Mirai payload delivery server (confidence level: 100%),192.10.163.76|41479
ip-dst|port,Mirai payload delivery server (confidence level: 100%),45.164.177.171|11875
ip-dst|port,Mirai payload delivery server (confidence level: 100%),219.157.59.83|42100
ip-dst|port,Mirai payload delivery server (confidence level: 100%),1.70.127.236|50363
ip-dst|port,Mirai payload delivery server (confidence level: 100%),117.209.89.62|57875
ip-dst|port,Mirai payload delivery server (confidence level: 100%),103.199.202.192|34560
ip-dst|port,Mirai payload delivery server (confidence level: 100%),223.8.213.139|59247
ip-dst|port,Mirai payload delivery server (confidence level: 100%),175.107.2.115|39790
ip-dst|port,Mirai payload delivery server (confidence level: 100%),202.66.165.57|37801
ip-dst|port,Mirai payload delivery server (confidence level: 100%),117.211.37.103|47570
ip-dst|port,Mirai payload delivery server (confidence level: 100%),117.211.215.108|54426
ip-dst|port,Mirai payload delivery server (confidence level: 100%),191.29.133.216|39840
ip-dst|port,Mirai payload delivery server (confidence level: 100%),182.121.252.121|56583
ip-dst|port,Mirai payload delivery server (confidence level: 100%),103.207.125.55|59495
ip-dst|port,Mirai payload delivery server (confidence level: 100%),117.215.139.182|51124
ip-dst|port,Mirai payload delivery server (confidence level: 100%),172.38.0.225|57458
