Type,Comment,Value
domain,FAKEUPDATES botnet C2 domain (confidence level: 100%),masteringjscode.com
domain,Unknown malware payload delivery domain (confidence level: 100%),security.flagguart.com
domain,Unknown malware payload delivery domain (confidence level: 100%),kolepz.com
url,Unknown malware payload delivery URL (confidence level: 100%),https://kolepz.com/flare.msi
ip-dst|port,FAKEUPDATES payload delivery server (confidence level: 100%),194.87.74.199|443
ip-dst|port,Interlock RAT botnet C2 server (confidence level: 75%),128.140.120.188|443
ip-dst|port,Interlock RAT botnet C2 server (confidence level: 75%),177.136.225.135|443
sha256,Interlock RAT payload (confidence level: 75%),e40e82b77019edca06c7760b6133c6cc481d9a22585dd80bce393f0bfbe47a99
sha256,Interlock RAT payload (confidence level: 75%),efea43500a35eb76433e596eeeb92f3e6bae37ca07611cd03cc3b56b18721627
sha256,Interlock RAT payload (confidence level: 75%),1e6d4f3eacfef45e2fdfe4d5218aa33079a9b5ca2bba1b0eb3c71f9a5d663ea9
ip-dst|port,Interlock RAT botnet C2 server (confidence level: 75%),45.61.136.109|443
ip-dst|port,Interlock RAT botnet C2 server (confidence level: 75%),49.12.69.80|443
ip-dst|port,BeaverTail botnet C2 server (confidence level: 75%),144.172.100.124|1224
ip-dst|port,BeaverTail botnet C2 server (confidence level: 75%),144.172.102.21|1224
ip-dst|port,BeaverTail botnet C2 server (confidence level: 75%),144.172.106.7|1224
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),116.198.52.236|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),8.141.83.243|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),39.106.77.7|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),107.158.128.96|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),47.110.226.27|443
url,Unknown malware payload delivery URL (confidence level: 100%),https://travelkrop.com/capcha/
url,Unknown malware payload delivery URL (confidence level: 100%),https://www.bookingreserv.com/
url,Unknown malware payload delivery URL (confidence level: 100%),https://claimnotiifcations.com/
url,Unknown malware payload delivery URL (confidence level: 100%),https://property-paids.com/
url,Unknown malware payload delivery URL (confidence level: 100%),https://rescv-extranet.com/
url,Unknown malware payload delivery URL (confidence level: 100%),https://guestcaseportal.com/
url,Unknown malware payload delivery URL (confidence level: 100%),https://microstteams.com/additional-check.html
url,Unknown malware payload delivery URL (confidence level: 100%),https://elite-vpn.com/captcha/additional-check.html
url,Unknown malware payload delivery URL (confidence level: 100%),https://ecologilives.com/
url,Unknown malware payload delivery URL (confidence level: 100%),https://advanceipscaner.com/additional-check.html
url,Unknown malware payload delivery URL (confidence level: 100%),https://googleserviceteg.com/robots.html
url,Unknown malware payload delivery URL (confidence level: 100%),https://neurotideai.com/
url,Unknown malware payload delivery URL (confidence level: 100%),https://degentrenches.net/
url,Unknown malware payload delivery URL (confidence level: 100%),https://ancestrelle.run/
url,Unknown malware payload delivery URL (confidence level: 100%),https://cloud-flare-verify.com/
url,Unknown malware payload delivery URL (confidence level: 100%),https://live-app.cx/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),98.126.67.4|8888
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),182.16.29.164|8520
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),182.16.29.166|8520
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),185.22.154.129|443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),192.121.171.76|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),203.171.25.191|8888
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.244.0.101|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),78.175.189.137|8808
ip-dst|port,Hook botnet C2 server (confidence level: 100%),160.30.45.118|8089
ip-dst|port,Hook botnet C2 server (confidence level: 100%),107.150.0.27|8089
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),52.14.71.8|80
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),35.181.173.72|36341
ip-dst|port,Stealc botnet C2 server (confidence level: 100%),95.164.5.111|443
ip-dst|port,MimiKatz botnet C2 server (confidence level: 100%),159.65.138.44|8080
ip-dst|port,MimiKatz botnet C2 server (confidence level: 100%),20.8.98.95|443
url,Lumma Stealer botnet C2 (confidence level: 75%),https://runtnwq.run/gajh
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),117.72.53.4|8888
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 75%),182.16.29.163|8520
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),172.94.101.65|8088
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),138.197.163.42|7443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),46.246.82.11|8090
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),54.93.76.125|4839
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),54.93.76.125|33189
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),51.20.182.179|103
ip-dst|port,Kaiji botnet C2 server (confidence level: 100%),114.80.124.67|808
ip-dst|port,Stealc botnet C2 server (confidence level: 100%),45.82.245.46|443
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),152.89.170.15|80
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),89.32.41.158|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.148.67.169|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),132.232.229.99|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),200.155.28.217|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),184.174.97.111|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.61.16.44|4443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),103.27.76.224|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.62.46.193|8443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),113.108.198.146|9205
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),117.50.186.181|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),18.157.198.134|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),18.157.198.134|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.140.187.71|8080
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),93.115.172.244|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),38.242.136.204|3333
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),113.44.139.4|1234
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.100.87.118|9443
