Type,Comment,Value
domain,Unknown RAT botnet C2 domain (confidence level: 100%),relay.shipperzone.online
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://pathwayplan.com/sbwufsws.zip
domain,Unknown malware payload delivery domain (confidence level: 100%),security.flerashields.com
domain,Unknown malware payload delivery domain (confidence level: 100%),azeqope.com
url,Unknown malware payload delivery URL (confidence level: 100%),https://azeqope.com/flare.msi
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),107.173.154.215|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),180.76.144.175|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),8.130.152.120|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),182.92.131.115|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),47.237.86.35|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),27.25.158.13|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),81.70.32.160|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),8.142.117.162|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),47.95.32.38|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),201.18.212.142|4443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),112.124.23.100|8888
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.121.30.239|8089
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.213.237.239|80
ip-dst|port,pupy botnet C2 server (confidence level: 100%),67.217.228.199|443
ip-dst|port,pupy botnet C2 server (confidence level: 100%),47.83.124.77|443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),34.118.27.53|80
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),144.172.85.50|3000
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.113.219|2000
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),72.14.179.130|443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),80.74.27.53|8888
ip-dst|port,Chaos botnet C2 server (confidence level: 100%),113.106.204.39|47486
ip-dst|port,BianLian botnet C2 server (confidence level: 100%),74.50.85.27|53
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),104.37.172.175|19000
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),aveopixel.xyz
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),beppixel.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),bestmerikschannel.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),canmeriksmonday.xyz
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),carefulmetriks.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),distantmeriks.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),fabulo.xyz
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),faxmeriksbat.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),fiftytwopixel.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),hellenpixelbuyer.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),heropixelmod.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),hotmeriksbook.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),jatesmetrics.xyz
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),jaysmetricks.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),justmerikschill.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),megametriks.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),megametriks.xyz
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),metrikshot.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),metrikspixels.xyz
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),moonmetriks.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),newpixelwar.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),onetouchmeriks.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),onkorova.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),pinkmanpixel.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),pixelment.top
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),pixelment.xyz
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),pixelsouss.xyz
