Type,Comment,Value
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),146.59.226.87|8444
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),3.28.207.190|9042
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),43.217.81.52|81
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),43.198.89.167|1024
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),3.81.110.95|2003
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),3.81.110.95|5903
ip-dst|port,Stealc botnet C2 server (confidence level: 100%),62.60.226.199|80
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),45.153.34.167|19000
domain,Unknown Loader payload delivery domain (confidence level: 90%),e-batvrod.pro
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),79.110.49.104|2404
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),154.64.231.82|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),124.198.132.30|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),213.209.143.170|4442
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),38.54.23.36|11949
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),45.114.60.56|8443
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),176.65.137.186|2118
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),13.125.160.234|50580
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),52.15.69.140|9600
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),196.251.81.98|80
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),62.60.226.44|8888
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),163.181.121.85|4506
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 75%),203.159.90.59|4321
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),103.176.197.37|443
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),178.250.188.29|7000
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),37.221.93.95|8080
domain,XWorm botnet C2 domain (confidence level: 100%),click-jackets.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),mrmega-28915.portmap.io
domain,XWorm botnet C2 domain (confidence level: 100%),raketa909-53062.portmap.io
domain,XWorm botnet C2 domain (confidence level: 100%),outside-sand.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),krasnov-20846.portmap.io
url,Stealc botnet C2 (confidence level: 100%),http://5.252.153.62/9ac416e3d978da3b.php
domain,Quasar RAT botnet C2 domain (confidence level: 100%),feed-option.gl.at.ply.gg
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),147.185.221.28|58623
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),203.91.72.240|22222
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),181.162.174.69|8080
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),51.112.44.201|28871
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),34.243.22.57|445
domain,Unknown malware botnet C2 domain (confidence level: 100%),breachforums.live
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),196.251.81.100|80
ip-dst|port,MimiKatz botnet C2 server (confidence level: 100%),63.33.197.123|443
ip-dst|port,MimiKatz botnet C2 server (confidence level: 100%),101.200.124.122|8000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),160.22.160.122|443
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),62.60.226.176|19000
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),103.151.229.180|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),103.195.150.180|8443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),167.88.168.76|8443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),198.176.59.38|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),24.199.80.119|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),38.180.147.173|8443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),45.141.103.5|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.117.143.12|8082
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),64.7.199.118|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),81.181.111.41|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),167.71.194.232|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),165.232.45.57|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),164.90.131.51|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),146.190.122.195|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),147.66.16.230|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),192.210.206.196|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),206.189.245.178|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),64.227.191.81|8080
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),45.207.211.159|1818
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),118.107.44.159|1818
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),45.207.196.26|1818
domain,XWorm botnet C2 domain (confidence level: 100%),apply-orange.gl.at.ply.gg
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),cba.abc92.ru
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),lieri.ru
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),31.207.76.246|8443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),185.175.58.109|4444
domain,XWorm botnet C2 domain (confidence level: 100%),proportmapper04-43455.portmap.io
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),185.241.208.96|8088
domain,Mirai botnet C2 domain (confidence level: 100%),twinkfinder.nl
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),185.29.55.79|443
domain,SMOKEDHAM botnet C2 domain (confidence level: 50%),crimson-unit-2561.kopis56799.workers.dev
domain,SMOKEDHAM botnet C2 domain (confidence level: 50%),ec2-server-noisy-band-0fe8.focapaj280.workers.dev
ip-dst|port,Hook botnet C2 server (confidence level: 100%),45.207.212.160|8089
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),46.208.61.117|8000
domain,NjRAT botnet C2 domain (confidence level: 100%),autistabot-64075.portmap.io
domain,NjRAT botnet C2 domain (confidence level: 100%),ayham-hacked.sytes.net
domain,Quasar RAT botnet C2 domain (confidence level: 100%),websiteorgek.duckdns.org
domain,XWorm botnet C2 domain (confidence level: 100%),paper-improved.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),run-basement.gl.at.ply.gg
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),119.45.29.172|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),117.72.209.44|81
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),113.45.228.7|6000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),154.222.24.202|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),124.198.132.186|8808
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),93.198.177.105|81
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),125.25.108.76|7443
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),144.172.117.65|80
ip-dst|port,Chaos botnet C2 server (confidence level: 100%),138.197.229.229|8080
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),37.114.50.115|1337
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),158.69.129.111|80
domain,XWorm botnet C2 domain (confidence level: 100%),cybersim-44901.portmap.io
domain,XWorm botnet C2 domain (confidence level: 100%),sandbox-64001.portmap.io
domain,XWorm botnet C2 domain (confidence level: 100%),zylora-30517.portmap.io
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),176.65.149.229|181
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),158.69.129.111|181
domain,XWorm botnet C2 domain (confidence level: 100%),dlkjkoifdjewilkj-37923.portmap.io
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),103.245.231.8|1024
domain,XWorm botnet C2 domain (confidence level: 100%),javv-36324.portmap.io
ip-dst|port,Aurotun Stealer botnet C2 server (confidence level: 100%),80.76.49.192|7712
domain,Remcos botnet C2 domain (confidence level: 100%),join-critical.gl.at.ply.gg
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),194.59.31.116|7000
domain,DarkComet botnet C2 domain (confidence level: 100%),teste0001.ddns.net
domain,XWorm botnet C2 domain (confidence level: 100%),mamuttt53-60020.portmap.io
ip-dst|port,RansomHub botnet C2 server (confidence level: 75%),162.248.224.223|443
ip-dst|port,RansomHub botnet C2 server (confidence level: 75%),162.248.224.223|7882
domain,Unknown RAT botnet C2 domain (confidence level: 100%),florida-deaths.gl.at.ply.gg
domain,Unknown RAT botnet C2 domain (confidence level: 100%),new-cite.gl.at.ply.gg
domain,Unknown RAT botnet C2 domain (confidence level: 100%),kingdom-reject.gl.at.ply.gg
domain,Unknown RAT botnet C2 domain (confidence level: 100%),numbers-passion.gl.at.ply.gg
domain,Unknown RAT botnet C2 domain (confidence level: 100%),s1gnal-39566.portmap.io
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),51.83.133.9|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),124.198.132.186|8888
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),144.172.106.67|4444
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),124.70.144.47|4444
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),203.159.90.59|4444
ip-dst|port,BazarBackdoor botnet C2 server (confidence level: 100%),144.172.106.67|4895
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),43.255.159.28|4321
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),23.227.196.19|43211
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),23.227.203.128|43211
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),89.45.4.74|43211
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),23.227.203.191|43211
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),146.70.44.174|43211
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),146.70.87.64|43211
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),139.59.113.130|1024
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),23.227.203.205|43211
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),38.132.122.161|43211
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),146.70.41.167|43211
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.216.188.71|3741
