Type,Comment,Value
domain,ClearFake payload delivery domain (confidence level: 100%),check.gijuz.icu
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.42.12.21|417
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.42.12.21|420
url,Coper botnet C2 (confidence level: 80%),https://senelcicekcilik08.com/zjq2njg0mwjjnge0/
url,Coper botnet C2 (confidence level: 80%),https://kledgarentokat3535.com/zjq2njg0mwjjnge0/
url,Coper botnet C2 (confidence level: 80%),https://turhoslemar.com/zjq2njg0mwjjnge0/
url,Coper botnet C2 (confidence level: 80%),https://amasyaperdecilik.com/zjq2njg0mwjjnge0/
url,Coper botnet C2 (confidence level: 80%),https://ordneskrmvr5252.com/zjq2njg0mwjjnge0/
url,Coper botnet C2 (confidence level: 80%),https://aliatabakastakirkharamilers.com/mzuymgi3mtixowf/
url,Coper botnet C2 (confidence level: 80%),https://alibabacankirkharamiler.net/mzuymgi3mtixowfk/
url,Coper botnet C2 (confidence level: 80%),https://alibabacankirkharamiler.com/mzuymgi3mtixowfk/
url,Coper botnet C2 (confidence level: 80%),https://kirkharamilervealibabacans.net/mzuymgi3mtixowfk/
url,Coper botnet C2 (confidence level: 80%),https://kirkharamilersavastayinebea.com/mzuymgi3mtixowfk/
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.42.12.21|430
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.42.12.21|421
url,DCRat botnet C2 (confidence level: 100%),http://a0691925.xsph.ru/eternalpythonmulti.php
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),172.93.165.173|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),64.23.173.210|2404
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.59.104.62|80
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.59.104.62|443
ip-dst|port,Hook botnet C2 server (confidence level: 100%),103.249.135.212|80
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),196.130.183.240|8081
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),146.70.50.186|4000
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),179.43.180.115|4050
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),3.86.154.189|80
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),3.91.134.143|443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),167.172.244.201|80
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),52.255.166.103|8888
domain,Havoc botnet C2 domain (confidence level: 100%),webmail.top5business.website
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.homeimprovementbox.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.fashionsforts.website
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.mtstronggame7.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.toptenufabetgames.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.genralnewzupdates.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),ii.hastleup.ink
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.dgmrtktnewz.website
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),207.231.109.227|80
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),196.251.71.168|2000
ip-dst|port,Brute Ratel C4 botnet C2 server (confidence level: 100%),54.65.69.99|80
ip-dst|port,Brute Ratel C4 botnet C2 server (confidence level: 100%),43.206.86.29|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),148.135.138.44|80
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),103.97.176.68|8181
domain,ClearFake payload delivery domain (confidence level: 100%),check.kabuq.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.kabuq.icu/gkcxv.google
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),portal.thomsonreutors.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),107.211.18.49|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),107.211.18.49|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),172.245.118.252|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),190.2.146.205|8443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),195.14.123.121|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),64.23.128.110|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),185.81.114.184|4444
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),172.86.113.139|8088
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),124.71.71.196|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.229.112.195|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),101.126.91.35|18987
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),104.234.70.147|2404
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),34.228.217.118|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.71.168|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),161.97.101.53|2001
