Type,Comment,Value
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),65.108.68.112|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),174.138.181.162|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.94|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),176.9.145.137|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.32|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),193.141.60.73|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.91|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.33|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),205.209.117.202|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.104|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.7|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.50.79.138|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),80.75.212.66|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.50|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),162.246.18.234|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),65.21.92.227|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.99|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.38|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.100|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),205.209.119.146|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.106|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.21|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.133|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),173.214.166.50|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.73|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.28|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),95.141.242.12|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),193.141.60.72|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.50|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.41|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),142.132.248.147|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.4|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.109|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.98|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),193.141.60.3|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),162.250.127.202|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.113|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.11|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.93|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.80|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.103|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),193.141.60.4|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),136.243.103.172|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.26|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),80.75.212.74|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.89|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),198.96.93.202|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),159.69.56.188|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),216.158.235.142|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),80.75.212.57|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.100|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.43|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),116.202.208.163|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),216.158.227.242|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.19|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),65.108.200.43|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),80.75.212.76|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),69.10.59.202|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),209.159.150.222|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),170.39.230.128|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.34|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),64.20.47.166|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),162.245.189.2|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.50.77.126|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.44|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.32|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.63|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.50.76.118|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.103|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.26|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.36|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),64.20.54.170|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.119|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.29|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),65.109.17.57|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),193.141.60.12|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.103|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),205.209.105.162|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.87|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.25|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),80.75.212.80|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.66|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.62|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),216.219.88.78|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.109|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.97|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),65.108.199.124|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),69.10.41.22|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),205.209.110.210|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.81|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.69|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),66.45.240.82|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.28|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),138.201.80.194|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.118|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.14|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),80.75.212.30|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.50.78.86|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),80.75.212.20|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.49|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.93|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),216.219.86.74|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.51|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.54|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.37|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),84.17.56.234|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.50.95.246|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.120|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),74.119.149.118|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.92|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.90|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.105|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.68|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.116|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.107|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),176.9.20.113|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.89|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.46|9998
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),80.75.212.84|9998
url,Unknown malware botnet C2 (confidence level: 100%),http://103.233.8.46:8888/supershell/login/
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),103.233.8.46|8888
domain,FAKEUPDATES payload delivery domain (confidence level: 100%),storehouse.beautysupplysalonllc.com
