Type,Comment,Value
domain,Lumma Stealer payload delivery domain (confidence level: 100%),bot-ping.pl
domain,DarkComet botnet C2 domain (confidence level: 100%),getgudboy.no-ip.biz
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),128.73.85.90|40500
domain,DarkComet botnet C2 domain (confidence level: 100%),dc-servertech.myftp.org
domain,Formbook botnet C2 domain (confidence level: 50%),www.etauth.pro
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),195.177.95.232|8808
domain,Lumma Stealer payload delivery domain (confidence level: 100%),webmail.buyli.in
domain,ClearFake payload delivery domain (confidence level: 100%),check.jokingly.store
domain,BumbleBee botnet C2 domain (confidence level: 100%),rkgq6lk77x.click
url,DCRat botnet C2 (confidence level: 100%),http://necobox.ru/l1nc0in.php
domain,DarkComet botnet C2 domain (confidence level: 100%),lololol.hopto.org
url,FAKEUPDATES payload delivery URL (confidence level: 100%),http://iejkbmggndnekad.top/1.php
domain,Formbook botnet C2 domain (confidence level: 50%),www.rain-pipe-cleaning-42343.bond
md5,Trigona payload (confidence level: 50%),b4af619cdc21b9947f7ae58cb73e9175
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),bsoldvista.cyou
domain,BumbleBee botnet C2 domain (confidence level: 100%),rvibzshhrk.click
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f826704c.shop
url,Formbook botnet C2 (confidence level: 50%),http://www.wyycirp.xyz/b101/
domain,Formbook botnet C2 domain (confidence level: 50%),www.awpages.net
domain,Phorpiex botnet C2 domain (confidence level: 50%),2264262277527.fr
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),41.188.125.144|40500
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.38/txt/tielklvkfumqufa.exe
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),13.72.250.0|6606
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),188.213.191.234|40500
domain,ClearFake payload delivery domain (confidence level: 100%),check.owacq.site
url,Formbook botnet C2 (confidence level: 50%),http://www.onstruction-services-27125.bond/a94w/
domain,Formbook botnet C2 domain (confidence level: 50%),www.esortumbria.net
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),189.155.254.54|4782
ip-dst|port,Mirai payload delivery server (confidence level: 100%),175.147.153.77|56158
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.7.214.51|429
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),uniqueexpperience.cyou
domain,ClearFake botnet C2 domain (confidence level: 50%),heck.aoouu.site
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),52.51.18.211|443
domain,CyberGate botnet C2 domain (confidence level: 100%),blackwalllie.no-ip.info
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),inputrreparnt.com
domain,Astaroth botnet C2 domain (confidence level: 100%),crasonnonzol.claudiacampos.express
domain,Formbook botnet C2 domain (confidence level: 50%),ydshine.com
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),15.228.201.119|5984
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),216.235.95.100|10314
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),154.237.228.2|40500
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),195.35.120.2|443
url,ClearFake payload delivery URL (confidence level: 100%),https://check.zwxhm.icu/gkcxv.google
domain,ClearFake payload delivery domain (confidence level: 100%),check.jisai.site
md5,Trigona payload (confidence level: 50%),5833bc744e0687e57be590e2685bddef
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),41.209.102.191|40500
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),5.238.187.231|40500
md5,Trigona payload (confidence level: 50%),93472c81a0f33a18fa8f88c8b2814356
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fbb19443.space
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.7.214.51|427
ip-dst|port,Mirai payload delivery server (confidence level: 100%),115.60.22.211|6288
domain,DarkWatchman botnet C2 domain (confidence level: 100%),2d89e015.fun
ip-dst|port,SectopRAT botnet C2 server (confidence level: 75%),92.255.85.36|15847
url,Formbook botnet C2 (confidence level: 50%),http://www.nfopayout.website/a94w/
url,Stealc payload delivery URL (confidence level: 50%),http://94.156.68.106/7c1aafa722640896/vcruntime140.dll
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),46.45.130.197|3333
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),89.117.17.182|6606
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f8386339.online
domain,XWorm botnet C2 domain (confidence level: 100%),color-electric.gl.at.ply.gg
domain,Formbook botnet C2 domain (confidence level: 50%),www.orldfinancial.group
url,Formbook botnet C2 (confidence level: 50%),http://www.mazon-seguro.shop/gd08/
domain,ClearFake payload delivery domain (confidence level: 100%),u1.wroughtunrulysteed.shop
md5,PEBBLEDASH payload (confidence level: 50%),2c98bfc9f76352c82dc57edd98dce9a8
domain,ClearFake payload delivery domain (confidence level: 100%),check.qomay.icu
domain,Formbook botnet C2 domain (confidence level: 50%),www.oipfmvc.xyz
domain,BumbleBee botnet C2 domain (confidence level: 100%),oa2a8w8lvx.click
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fb21070e.store
domain,Formbook botnet C2 domain (confidence level: 50%),www.sedlaptopsit.today
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),91.188.144.120|40500
url,Formbook botnet C2 (confidence level: 50%),http://www.ealswithmeaning.net/a94w/
url,Formbook botnet C2 (confidence level: 50%),http://www.acetech.net/da16/
domain,DarkComet botnet C2 domain (confidence level: 100%),sbregar.zapto.org
domain,BumbleBee botnet C2 domain (confidence level: 100%),vf7b9fg30l.click
domain,XWorm botnet C2 domain (confidence level: 50%),not-warm.gl.at.ply.gg
domain,MintsLoader botnet C2 domain (confidence level: 100%),jlltk5azih351g4.top
domain,XWorm botnet C2 domain (confidence level: 100%),plugins-41446.portmap.host
domain,Formbook botnet C2 domain (confidence level: 50%),www.lectriccanvas.net
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),happyhquest.top
domain,DarkWatchman botnet C2 domain (confidence level: 100%),2d89e015.online
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.147.125.146|421
domain,DarkWatchman botnet C2 domain (confidence level: 100%),b170e747.store
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f44b8f8a.online
domain,Lumma Stealer payload delivery domain (confidence level: 100%),www.i.d.afrizalzona.my.id
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f0577926.store
ip-dst|port,Mirai payload delivery server (confidence level: 100%),222.136.140.83|42846
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),23.106.153.196|4444
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),ecofrieendlysolutions.cyou
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),185.78.136.179|40500
domain,DarkWatchman botnet C2 domain (confidence level: 100%),ff44e75f.fun
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),202.5.56.100|40500
domain,DarkWatchman botnet C2 domain (confidence level: 100%),9e8fae09.online
md5,Trigona payload (confidence level: 50%),9bce9dae679419198574f4c9837085db
domain,Formbook botnet C2 domain (confidence level: 50%),www.ffect-paint-812561573.click
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.147.125.147|429
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),2.185.252.195|40500
domain,Formbook botnet C2 domain (confidence level: 50%),www.qhealth.net
url,Vidar botnet C2 (confidence level: 100%),https://durimri.sbs/
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),89.219.194.0|40500
url,ClearFake payload delivery URL (confidence level: 50%),https://check.giky.site/
domain,ClearFake botnet C2 domain (confidence level: 100%),recaptha-verify-3m.pages.dev
domain,XWorm botnet C2 domain (confidence level: 100%),html-savage.gl.at.ply.gg
ip-dst|port,DCRat botnet C2 server (confidence level: 50%),217.156.50.170|5901
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.243.96.115|423
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.147.125.146|430
url,Formbook botnet C2 (confidence level: 50%),http://www.oma-reka.online/da16/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),121.40.48.175|80
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),187.200.48.89|40500
ip-dst|port,XWorm botnet C2 server (confidence level: 75%),211.154.30.119|8889
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.7.214.51|428
domain,Formbook botnet C2 domain (confidence level: 50%),www.jcxj.top
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.42.12.45|426
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),193.143.1.5|425
url,Formbook botnet C2 (confidence level: 50%),http://www.e6s.lat/a94w/
ip-dst|port,Hook botnet C2 server (confidence level: 100%),13.213.149.14|80
url,Formbook botnet C2 (confidence level: 50%),http://www.rasilcap-iagen.info/i62s/
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),216.235.95.100|31307
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f4a20a3a.fun
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),207.32.218.133|7234
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),floweringtstrip.help
domain,ClearFake payload delivery domain (confidence level: 100%),check.ruqhl.icu
domain,Formbook botnet C2 domain (confidence level: 50%),presumablye.com
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f6767618.store
domain,Phorpiex botnet C2 domain (confidence level: 50%),iefigjgdidisisihg.in
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),107.170.60.30|4000
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),176.67.81.11|443
ip-dst|port,RedTail botnet C2 server (confidence level: 75%),80.94.92.140|2137
domain,Formbook botnet C2 domain (confidence level: 50%),www.wrpzayhogjtcad.shop
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),35.222.69.159|443
domain,CyberGate botnet C2 domain (confidence level: 100%),updater200.no-ip.biz
url,ClearFake payload delivery URL (confidence level: 100%),https://check.masvt.icu/gkcxv.google
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fbd691cb.space
domain,Formbook botnet C2 domain (confidence level: 50%),www.cjknhug.xyz
domain,AsyncRAT botnet C2 domain (confidence level: 100%),vendasdecasas.online
domain,DarkWatchman botnet C2 domain (confidence level: 100%),b170e747.online
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),46.249.58.46|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),91.209.135.202|4000
url,Lumma Stealer botnet C2 (confidence level: 100%),https://greenearoth.cyou/api
domain,Phorpiex botnet C2 domain (confidence level: 50%),ugoheoheufefuei.ru
ip-dst|port,BianLian botnet C2 server (confidence level: 100%),88.212.241.105|993
domain,DarkComet botnet C2 domain (confidence level: 100%),r3c0n.no-ip.org
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),exxploretheworld.cyou
domain,Formbook botnet C2 domain (confidence level: 50%),www.obra-it.online
domain,Formbook botnet C2 domain (confidence level: 50%),syzbf15.xyz
domain,Formbook botnet C2 domain (confidence level: 50%),www.esignix.xyz
url,Formbook botnet C2 (confidence level: 50%),http://www.artshop.lat/gd08/
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),5.181.159.62|443
domain,Lumma Stealer payload delivery domain (confidence level: 100%),flinkcart.com
url,ClearFake payload delivery URL (confidence level: 50%),https://check.jime.site/
domain,XWorm botnet C2 domain (confidence level: 100%),worldwide-serial.gl.at.ply.gg
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f9eb6859.site
md5,Trigona payload (confidence level: 50%),eda59d39892f40dbd14925432f9ba108
url,Formbook botnet C2 (confidence level: 50%),http://www.eauthorize.cfd/b101/
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.250.203.73|3333
domain,DarkComet botnet C2 domain (confidence level: 100%),slohe-0.zapto.org
url,Formbook botnet C2 (confidence level: 50%),http://www.eereton.info/gd08/
domain,BumbleBee botnet C2 domain (confidence level: 100%),2fnprbf7f0.click
domain,AsyncRAT botnet C2 domain (confidence level: 100%),asygo.duckdns.org
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.147.125.146|427
domain,Remcos botnet C2 domain (confidence level: 50%),eddy2024.ddns.net
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f1f0b09e.site
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),majesticholed.click
url,DCRat botnet C2 (confidence level: 100%),http://autozakfull.ru/polltrackcdncentraltemporary.php
ip-dst|port,ERMAC botnet C2 server (confidence level: 100%),45.81.115.141|8080
domain,BumbleBee botnet C2 domain (confidence level: 100%),8rw9jhcenm.click
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),69.67.151.14|40500
domain,Phorpiex botnet C2 domain (confidence level: 50%),nkihigheogojgsihg.in
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),jololyquest.top
url,Unknown malware botnet C2 (confidence level: 100%),http://67.210.142.220:8015/supershell/login
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),35.180.211.187|5984
ip-dst|port,Mirai botnet C2 server (confidence level: 75%),93.127.132.197|1543
domain,XWorm botnet C2 domain (confidence level: 50%),images-hunting.gl.at.ply.gg
domain,DarkComet botnet C2 domain (confidence level: 100%),cl0m3nt.no-ip.biz
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fc249595.shop
url,Lumma Stealer botnet C2 (confidence level: 100%),https://warmwhearts.cloud/api
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),ns1.ddav.top
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),144.126.223.33|80
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),178.130.94.154|40500
url,RecordBreaker botnet C2 (confidence level: 100%),http://37.120.238.179/
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),151.242.146.96|40500
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),78.179.128.55|2003
domain,XWorm botnet C2 domain (confidence level: 100%),dageipp.com
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),216.235.95.100|22368
url,Formbook botnet C2 (confidence level: 50%),http://www.sporerindividual.com/n8it/
url,Formbook botnet C2 (confidence level: 50%),http://www.apermountains.net/da16/
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fbb19443.fun
url,Lumma Stealer botnet C2 (confidence level: 100%),https://implodehosu.click/api
domain,BumbleBee botnet C2 domain (confidence level: 100%),hztr0qlwke.click
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),82.194.10.21|40500
url,Formbook botnet C2 (confidence level: 50%),http://www.rofesyonelwebtasarimi.online/a94w/
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),13.38.67.75|6667
url,Lumma Stealer botnet C2 (confidence level: 50%),https://coczyhome.cyou/api
url,Formbook botnet C2 (confidence level: 50%),http://www.38954387.xyz/i62s/
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f6eb3170.shop
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fccd1025.fun
url,ClearFake payload delivery URL (confidence level: 100%),https://check.vwfbm.icu/gkcxv.google
url,Unknown malware botnet C2 (confidence level: 100%),http://154.115.250.159:8015/supershell/login
domain,DarkComet botnet C2 domain (confidence level: 100%),destructoid.no-ip.biz
domain,ClearFake payload delivery domain (confidence level: 100%),check.popp.ink
url,DCRat botnet C2 (confidence level: 100%),http://cj98865.tw1.ru/6daefec2.php
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),154.205.137.139|4043
url,Phorpiex botnet C2 (confidence level: 50%),http://iefigjgdidisisihgau.info/
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),joyfuljouroney.cyou
url,Unknown malware botnet C2 (confidence level: 100%),http://142.17.194.191:8015/supershell/login
ip-dst|port,MimiKatz botnet C2 server (confidence level: 100%),166.1.190.193|81
domain,Formbook botnet C2 domain (confidence level: 50%),www.gg-donor-gb-1558.today
domain,BumbleBee botnet C2 domain (confidence level: 100%),yba2edcldt.click
domain,Formbook botnet C2 domain (confidence level: 50%),www.air-transplantation-77801.bond
domain,XWorm botnet C2 domain (confidence level: 100%),mox3902.duckdns.org
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),libraryuehd.click
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),117.212.116.224|40500
domain,XWorm botnet C2 domain (confidence level: 100%),such-suspect.gl.at.ply.gg
domain,DarkWatchman botnet C2 domain (confidence level: 100%),942a8b18.shop
url,Formbook botnet C2 (confidence level: 50%),http://www.zsqk.info/b101/
domain,Formbook botnet C2 domain (confidence level: 50%),www.pi-tool.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),ethnicchos.click
domain,CryptBot botnet C2 domain (confidence level: 100%),onexc1vt.top
domain,CryptBot botnet C2 domain (confidence level: 100%),fivexx5vt.top
ip-dst|port,Unknown RAT botnet C2 server (confidence level: 50%),49.232.224.106|8100
url,ClearFake payload delivery URL (confidence level: 100%),https://check.kedkq.icu/gkcxv.google
domain,DarkComet botnet C2 domain (confidence level: 100%),trinydarkcomet.no-ip.biz
url,Formbook botnet C2 (confidence level: 50%),http://www.bjqyf.info/gd08/
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f99faa81.store
domain,Formbook botnet C2 domain (confidence level: 50%),www.recisiongyn.net
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),190.10.11.37|6000
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),102.216.47.116|40500
domain,SpyNote botnet C2 domain (confidence level: 100%),statistics-gates.gl.at.ply.gg
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),findingqworld.help
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f6f52205.store
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),94.20.233.124|40500
url,Formbook botnet C2 (confidence level: 50%),http://www.eliveryhero.group/b101/
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f044be76.space
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.42.12.45|419
url,Formbook botnet C2 (confidence level: 50%),http://www.jcxj.top/da16/
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),dirtytram.click
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),ardtfuldesign.cyou
domain,Formbook botnet C2 domain (confidence level: 50%),www.unfilleddaysvacation.live
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),172.233.14.216|8443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),136.0.157.45|8808
url,ClearFake payload delivery URL (confidence level: 100%),https://check.piqcz.icu/gkcxv.google
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),warmwhearts.cloud
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),91.151.89.109|8808
domain,CyberGate botnet C2 domain (confidence level: 100%),volemal.zapto.org
domain,BumbleBee botnet C2 domain (confidence level: 100%),4bdibo23vc.click
url,ClearFake payload delivery URL (confidence level: 100%),https://check.ngsft.icu/gkcxv.google
domain,CryptBot botnet C2 domain (confidence level: 100%),twntgg20sb.top
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),140.143.248.199|8090
domain,DCRat botnet C2 domain (confidence level: 100%),82957222cm.whiteproducts.ru
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f0496a53.store
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),192.151.243.145|8800
domain,Havoc botnet C2 domain (confidence level: 100%),bfa.ae
url,ClearFake payload delivery URL (confidence level: 100%),https://check.alienable.shop/gkcxv.google
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://cinaweine.shop/work/file.php
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),artistmicventures.click
ip-dst|port,Mirai payload delivery server (confidence level: 100%),27.153.201.216|52132
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),82.115.18.229|443
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),5.234.126.254|40500
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.123.117|5000
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),46.246.80.6|8000
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fa2b8b86.store
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),46.246.4.18|8000
domain,DarkComet botnet C2 domain (confidence level: 100%),socksproxy.myftp.org
domain,CyberGate botnet C2 domain (confidence level: 100%),new-pause.sytes.net
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),195.177.94.54|4449
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),188.209.238.30|40500
url,Unknown malware botnet C2 (confidence level: 100%),http://171.22.108.171:2404/supershell/login
domain,Quasar RAT botnet C2 domain (confidence level: 100%),zirushsteal-25920.portmap.host
url,Phorpiex botnet C2 (confidence level: 50%),http://iefigjgdidisiihef.com/
domain,ClearFake payload delivery domain (confidence level: 100%),check.roqoi.icu
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),113.21.18.79|40500
domain,Remcos botnet C2 domain (confidence level: 100%),sweetnessofbestthingsgivenbest.duckdns.org
domain,DarkWatchman botnet C2 domain (confidence level: 100%),d3b79f13.online
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),5.78.125.211|2405
domain,Astaroth botnet C2 domain (confidence level: 100%),fragir1.claudiacampos.express
domain,CryptBot botnet C2 domain (confidence level: 100%),threvd3vt.top
md5,Trigona payload (confidence level: 50%),8a61e38f6bb7a87ce40ce9c987dc4ce6
domain,Formbook botnet C2 domain (confidence level: 50%),www.remiumcargo.tech
domain,CyberGate botnet C2 domain (confidence level: 100%),dfadserver.no-ip.info
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),92.38.178.197|80
url,ClearFake payload delivery URL (confidence level: 50%),http://check.aoouu.site/
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),hissbringer.click
url,Lumma Stealer botnet C2 (confidence level: 100%),https://thrillingadventures.cyou/api
domain,NjRAT botnet C2 domain (confidence level: 100%),sampop.linkpc.net
url,Formbook botnet C2 (confidence level: 50%),http://www.directoriobid.com/n8it/
url,Formbook botnet C2 (confidence level: 50%),http://www.lothforoffice.motorcycles/gd08/
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),succeedsofr.click
url,Formbook botnet C2 (confidence level: 50%),http://www.iendalumora.shop/da16/
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),2.184.188.87|40500
md5,Unknown malware payload (confidence level: 50%),e1edeaf3a358e7c356592cf2fea83ecd
url,Formbook botnet C2 (confidence level: 50%),http://www.hengineering.net/i62s/
domain,Formbook botnet C2 domain (confidence level: 50%),www.giwfndr.xyz
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),213.230.71.54|40500
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f0d42d3b.fun
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),5.83.218.75|443
ip-dst|port,XWorm botnet C2 server (confidence level: 75%),157.20.182.169|1515
domain,DarkWatchman botnet C2 domain (confidence level: 100%),f51bd0f7.space
domain,CryptBot botnet C2 domain (confidence level: 100%),onexv1sr.top
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),41.188.80.90|40500
url,ClearFake botnet C2 (confidence level: 50%),http://83.217.208.130/xfiles/trip.mp4
url,Unknown malware payload delivery URL (confidence level: 50%),https://sales.mypetapp.co.za/
md5,BianLian payload (confidence level: 50%),08e76dd242e64bb31aec09db8464b28f
domain,CyberGate botnet C2 domain (confidence level: 100%),karizma05.no-ip.biz
url,AsyncRAT botnet C2 (confidence level: 100%),https://api.telegram.org/bot7510448331:aahcyty6_57dvl2jru6mtciygbce2spzjjg/sendmessage
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fa629f23.space
domain,CyberGate botnet C2 domain (confidence level: 100%),talha.no-ip.info
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),2.189.179.240|40500
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),142.162.41.160|20111
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),37.156.215.29|40500
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),medicalprocce.shop
ip-dst|port,BlackShades botnet C2 server (confidence level: 50%),13.203.75.52|4949
domain,DarkWatchman botnet C2 domain (confidence level: 100%),fca7c188.site
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.147.125.147|423
domain,Remcos botnet C2 domain (confidence level: 100%),kavemarb99juyet3.duckdns.org
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://scanpaq.com/js.php
domain,Remcos botnet C2 domain (confidence level: 100%),knoxinvestmentandsales.com
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),181.214.231.181|80
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),190.77.202.178|40500
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),200.123.13.197|40500
domain,CyberGate botnet C2 domain (confidence level: 100%),waitforme.no-ip.org
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),kinguserpart.pro
ip-dst|port,Phorpiex botnet C2 server (confidence level: 50%),151.242.183.194|40500
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),basmboozled.top
url,Formbook botnet C2 (confidence level: 50%),http://www.ental-age-testing-ai-now.today/i62s/
domain,Formbook botnet C2 domain (confidence level: 50%),www.k76.lat
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),fosteriingjoy.click
domain,Astaroth botnet C2 domain (confidence level: 100%),glubonzinlhar.claudiacampos.express
