Type,Comment,Value
domain,ClearFake payload delivery domain (confidence level: 100%),tafoz.press
domain,Nanocore RAT botnet C2 domain (confidence level: 100%),microsoftftp.serveftp.com
sha256,Unknown malware payload (confidence level: 75%),5105e61845ae0f024981b0eecee299c235768a6df15a9af1a1b0761bdd92e3b7
sha256,Unknown malware payload (confidence level: 100%),8b6d4834df5a195ee0b81ae1e0d7b4ee93d0d6b9f83bc175e2d2bf151ab9ca8c
domain,ClearFake payload delivery domain (confidence level: 100%),vogos.press
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://analytiwave.com/api/geturl
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://goclouder.org/6a1f2b3c4d5e6f7a8b9c0d1e2f3a4b5/
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://security.cludfgard.com/b6c4d1a9f8g3h7e5n6b5a9de4f
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://security.cludfgard.com/wordpress
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://www.nemzieo.info/cloudflare.msi
domain,FAKEUPDATES payload delivery domain (confidence level: 100%),www.nemzieo.info
url,Lumma Stealer payload delivery URL (confidence level: 75%),https://undo.sg/file.exe
domain,Lumma Stealer payload delivery domain (confidence level: 75%),undo.sg
domain,ClearFake payload delivery domain (confidence level: 100%),napiv.press
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.250.174.95|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.115.139.118|443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),85.9.204.228|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),51.89.177.234|443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),194.102.105.105|2404
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),15.235.37.196|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),161.129.65.68|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.10.154.125|8808
ip-dst|port,Hook botnet C2 server (confidence level: 100%),176.57.188.16|80
