Type,Comment,Value
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),75.127.0.221|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),143.198.136.6|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),177.136.225.140|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),82.153.79.9|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),119.8.99.254|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),147.182.234.126|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),142.171.51.88|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),144.208.127.129|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),212.216.175.143|31337
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),54.165.112.96|85
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),13.210.188.96|22556
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),35.93.138.89|102
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),54.87.180.125|8137
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),18.218.35.184|7001
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),54.191.185.125|5240
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),3.96.214.65|30003
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),176.82.192.80|6000
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),50.233.74.170|6000
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),3.109.213.193|8554
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),100.27.205.78|21301
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),45.226.189.64|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),34.128.83.161|9443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),144.22.166.153|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),157.90.16.253|8333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),13.234.109.114|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),152.228.222.68|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),35.77.199.247|4949
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),3.99.140.137|11288
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),43.202.50.33|5007
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 50%),172.94.111.152|54984
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 50%),196.251.81.193|443
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 50%),190.159.137.75|54984
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),167.86.70.93|4443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),152.53.20.140|9998
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 50%),196.251.84.194|31337
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 50%),45.92.1.25|5001
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),2.58.15.164|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),2.58.14.98|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),46.235.229.238|9000
ip-dst|port,ShadowPad botnet C2 server (confidence level: 50%),108.181.121.150|8083
