Type,Comment,Value
domain,ClearFake payload delivery domain (confidence level: 100%),cyxix.press
url,Amadey botnet C2 (confidence level: 100%),http://80.64.18.63/tom4ku9v/login.php
ip-dst|port,FAKEUPDATES botnet C2 server (confidence level: 100%),96.30.192.6|443
url,Unknown Loader payload delivery URL (confidence level: 100%),https://land-of-dreams.net/index.php
url,Unknown Loader payload delivery URL (confidence level: 100%),https://cf-unstable.media/captcha.txt
url,Unknown Loader payload delivery URL (confidence level: 100%),https://bytevista.cloud
domain,ClearFake payload delivery domain (confidence level: 100%),lurup.press
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),101.200.76.102|8088
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),1.13.92.98|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),13.60.99.34|67
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),213.209.143.51|8888
domain,Hook botnet C2 domain (confidence level: 100%),urbanbloo.shop
domain,Hook botnet C2 domain (confidence level: 100%),novacrat.shop
domain,Hook botnet C2 domain (confidence level: 100%),mersh.co
ip-dst|port,Hook botnet C2 server (confidence level: 100%),31.57.228.145|2053
ip-dst|port,Hook botnet C2 server (confidence level: 100%),45.80.158.118|8089
ip-dst|port,Hook botnet C2 server (confidence level: 100%),144.91.124.44|8089
ip-dst|port,Kaiji botnet C2 server (confidence level: 100%),192.140.166.53|808
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),51.195.229.85|80
ip-dst|port,BianLian botnet C2 server (confidence level: 100%),104.200.73.83|556
url,DCRat botnet C2 (confidence level: 100%),http://addisonche.temp.swtest.ru/serverbasedlecdnuploads.php
ip-dst|port,Matanbuchus botnet C2 server (confidence level: 50%),45.141.86.133|4443
url,Matanbuchus botnet C2 (confidence level: 100%),https://45.141.86.133/techguardsecuresuite/
url,Matanbuchus botnet C2 (confidence level: 100%),http://45.141.86.133:4443/techguardsecuresuite/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),137.184.143.194|55556
domain,Cobalt Strike botnet C2 domain (confidence level: 100%),test.4g.gs
domain,Cobalt Strike botnet C2 domain (confidence level: 100%),104.129.181.228.16clouds.com
domain,Cobalt Strike botnet C2 domain (confidence level: 100%),ecs-123-60-135-200.compute.hwclouds-dns.com
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),49.113.79.254|8888
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),185.208.159.176|57882
domain,Unknown malware botnet C2 domain (confidence level: 100%),cx104.vallecort.com.br
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),166.88.95.137|13443
ip-dst|port,Hook botnet C2 server (confidence level: 100%),185.100.157.17|8082
ip-dst|port,Hook botnet C2 server (confidence level: 100%),45.150.33.77|8089
domain,Havoc botnet C2 domain (confidence level: 100%),31033-50051.bacloud.info
ip-dst|port,ERMAC botnet C2 server (confidence level: 100%),176.65.141.71|80
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),52.195.168.77|503
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),34.81.155.243|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),63.33.41.189|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.252.42.218|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),158.160.154.26|8443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),220.130.137.141|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.70.131.68|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),18.192.233.224|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),18.192.233.224|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.60.38.231|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),54.217.198.240|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),20.8.191.21|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.248.252.167|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),54.194.244.3|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),24.199.97.56|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.48.195.134|443
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),94.26.90.81|7773
domain,ClearFake payload delivery domain (confidence level: 100%),wubys.press
domain,ClearFake payload delivery domain (confidence level: 100%),hodef.press
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),89.168.33.113|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),89.168.58.167|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),43.242.200.223|8841
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),103.171.35.26|9443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),183.63.173.29|8010
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),154.90.49.173|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),35.86.114.93|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),113.45.225.150|50050
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),45.61.166.168|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),164.92.151.99|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),192.144.12.205|31337
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),3.25.166.106|4063
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),3.80.91.122|8649
