Type,Comment,Value
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),radiatntideas.top
domain,Unknown malware payload delivery domain (confidence level: 100%),lovechat.sbs
domain,Unknown malware payload delivery domain (confidence level: 100%),bchainpro.com
domain,Unknown malware payload delivery domain (confidence level: 100%),rblcardservice.com
domain,SpyNote payload delivery domain (confidence level: 100%),hdbservicepdl.com
url,ClearFake payload delivery URL (confidence level: 100%),https://ly.ardentlysqueamish.autos/772a09d8ce7f9f4da9fc0087f1cf84f12aedb2e2cfbf9989.bin
domain,ClearFake payload delivery domain (confidence level: 100%),check.buqqn.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.buqqn.icu/gkcxv.google
domain,Unknown Stealer payload delivery domain (confidence level: 100%),webbased-stub-builder.vercel.app
url,MASS Logger payload delivery URL (confidence level: 100%),https://154.216.19.160/txt/xugzybfe02qd31l.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.38/txt/dtglbrsub45qnmm.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://66.63.187.123/txt/lwk7fu5kbewfbqc.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.39/txt/xxdquuorm1vd3an.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://154.216.19.160/txt/aegtitprcz9bkkq.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://154.216.19.160/txt/ettb15lcedjyw3r.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://154.216.19.160/txt/um9l61wgoaplfkj.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://154.216.20.22/txt/rfp1ykrwym1odxc.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.38/txt/tielklvkfumqufa.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.39/txt/zo7yvjlvmdji9aj.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.38/txt/zf3dxapdnla4lnl.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.39/txt/di5nuab6dcw7eov.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.38/txt/fwacz73tnxebaj2.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.38/txt/ok7yvjlvmdji9ajz.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.39/txt/nfef2debp7q52qq.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.39/txt/iwqopplghcvzxmy.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://66.63.187.123/txt/h363bpkqz0mdvd7.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.39/txt/blhbzrtqblg6o1k.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://154.216.20.22/txt/sr01fduyuje6o2v.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.39/txt/i3xzep1kscpdmj7.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.39/txt/en7nq8lm3v7yww0.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.38/txt/zok7yvjlvmdji9aj.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://154.216.19.160/txt/u7vqmxbxibxvbxn.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://154.216.19.160/txt/yvdk2vzluodbu6s.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.38/txt/f2rps6mhkljoach.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.38/txt/gsetc3enkk2egl4.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.38/txt/ttuygt18rb5jzcr.exe
url,MASS Logger payload delivery URL (confidence level: 100%),https://87.120.84.38/txt/uyikxzbgrrplkjh.exe
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),35.167.121.116|31337
sha256,xmrig payload (confidence level: 100%),2f022104248d395a01f0134b406ac9bcf7e2059d791695110505052b9064ca9f
url,Pink botnet C2 (confidence level: 100%),http://13.251.16.150/
url,Pink botnet C2 (confidence level: 100%),http://cnc.pinklander.com/
ip-dst|port,Kaiji botnet C2 server (confidence level: 100%),199.195.252.200|808
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),185.112.102.12|3778
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),196.251.67.134|13
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://scanpaq.com/6t5t.js
domain,FAKEUPDATES payload delivery domain (confidence level: 100%),scanpaq.com
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://scanpaq.com/js.php
url,FAKEUPDATES payload delivery URL (confidence level: 100%),http://yxrqxlvregipunw.top/1.php
domain,FAKEUPDATES payload delivery domain (confidence level: 100%),yxrqxlvregipunw.top
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),96.62.214.212|3778
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),195.178.110.224|8888
ip-dst|port,NetWire RC botnet C2 server (confidence level: 100%),154.16.93.177|3368
ip-dst|port,NetWire RC botnet C2 server (confidence level: 100%),154.16.93.177|3365
domain,Xtreme RAT botnet C2 domain (confidence level: 100%),kjhgfdsaasdfgh.myvnc.com
domain,Xtreme RAT botnet C2 domain (confidence level: 100%),stoya.no-ip.biz
domain,Xtreme RAT botnet C2 domain (confidence level: 100%),dbam.dyndns.org
domain,Xtreme RAT botnet C2 domain (confidence level: 100%),yesmoke.no-ip.org
domain,Xtreme RAT botnet C2 domain (confidence level: 100%),surrogates7.no-ip.org
domain,Xtreme RAT botnet C2 domain (confidence level: 100%),borcanoo.zapto.org
domain,Xtreme RAT botnet C2 domain (confidence level: 100%),elamr.no-ip.org
domain,Mirai botnet C2 domain (confidence level: 100%),booooooty.duckdns.org
domain,SpyNote botnet C2 domain (confidence level: 100%),liberiumtop-59052.portmap.host
domain,SpyNote botnet C2 domain (confidence level: 100%),jokeersbox-21442.portmap.host
domain,SpyNote botnet C2 domain (confidence level: 100%),issues-sarah.gl.at.ply.gg
domain,SpyNote botnet C2 domain (confidence level: 100%),left-councils.gl.at.ply.gg
ip-dst|port,SpyNote botnet C2 server (confidence level: 100%),212.15.49.100|1212
ip-dst|port,SpyNote botnet C2 server (confidence level: 100%),158.69.12.143|5555
ip-dst|port,SpyNote botnet C2 server (confidence level: 100%),147.189.171.248|7771
ip-dst|port,SpyNote botnet C2 server (confidence level: 100%),184.174.97.115|5002
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),148.153.82.222|8081
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),206.123.152.34|3191
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.118.49|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),23.94.126.207|2004
domain,Havoc botnet C2 domain (confidence level: 100%),www.phpmyadmin.timeweb25.ru
ip-dst|port,Mirai botnet C2 server (confidence level: 50%),37.221.67.207|6969
ip-dst|port,Mirai botnet C2 server (confidence level: 50%),37.221.67.207|45
ip-dst|port,Mirai botnet C2 server (confidence level: 50%),37.221.67.207|1111
ip-dst|port,Mirai botnet C2 server (confidence level: 50%),160.22.160.31|56999
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),193.143.1.42|60255
url,FAKEUPDATES payload delivery URL (confidence level: 100%),http://mgkwjihehqcknbp.top/1.php
domain,FAKEUPDATES payload delivery domain (confidence level: 100%),mgkwjihehqcknbp.top
domain,Mirai botnet C2 domain (confidence level: 100%),mitgpssms.com
domain,Mirai botnet C2 domain (confidence level: 100%),suomi-app.net
domain,Mirai botnet C2 domain (confidence level: 100%),smsfastersend.com
domain,Mirai botnet C2 domain (confidence level: 100%),americanexpressloginus.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),196.251.71.31|443
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),campskipleak.pro
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),fearrealmean.pro
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),kinguserpart.pro
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),painroomarch.pro
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),preyechostun.pro
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),45.115.236.152|37232
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),45.144.136.13|80
