Type,Comment,Value
domain,ClearFake payload delivery domain (confidence level: 100%),check.fyjig.icu
url,Coper botnet C2 (confidence level: 100%),https://twilightbobofoglade.xyz/ode4ytdiymy1ytdl/
url,Coper botnet C2 (confidence level: 100%),https://shadowgocolospire.xyz/mzvlmgq1zjgxztc5/
url,Coper botnet C2 (confidence level: 100%),https://radiantkokocopeak.xyz/mzexmzm0ytq2zgrk/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),39.105.6.249|8787
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),188.166.245.198|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),107.173.203.208|443
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),189.150.90.39|1604
domain,Remcos botnet C2 domain (confidence level: 100%),www.glitchhaven.tech
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),163.5.32.240|30360
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),142.93.68.220|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),157.20.182.12|4443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.106.143|8808
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),164.92.184.13|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),20.63.112.130|443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),95.111.243.2|443
domain,Havoc botnet C2 domain (confidence level: 100%),cpcalendars.mtpolice12.website
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.broadcnnewz.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.apkhubnewz.com
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),201.43.190.225|8081
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.toplvlnewz.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcalendars.pointtotechiworld.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.toplavishnewz43.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcalendars.trendingbstuisports.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.touchufabetgames.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.teamofufabetgames.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.sportsfootball.website
domain,Havoc botnet C2 domain (confidence level: 100%),cpcalendars.digitalbusineszclub.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.10bestbusiness.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.allnewznetworksofarts.com
domain,Havoc botnet C2 domain (confidence level: 100%),webmail.generalspotline.org
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.toriters7.xyz
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),46.246.86.12|9000
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),196.251.71.233|2000
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),196.251.72.206|2000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),101.32.60.83|4000
ip-dst|port,MimiKatz botnet C2 server (confidence level: 100%),43.153.203.11|8088
ip-dst|port,BianLian botnet C2 server (confidence level: 100%),108.61.229.202|1433
domain,ClearFake payload delivery domain (confidence level: 100%),check.hegop.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.hegop.icu/gkcxv.google
ip-dst|port,Meterpreter botnet C2 server (confidence level: 100%),42.51.12.243|18443
url,Cobalt Strike botnet C2 (confidence level: 75%),http://42.51.12.243:18443/eddp
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),www.fuckingmovie.icu
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),23.235.165.5|443
url,DCRat botnet C2 (confidence level: 100%),http://839805cm.nyashk.ru/vmjavascriptsecuregeneratordatalifecdn.php
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),1.12.233.147|8081
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),196.251.70.67|789
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),190.144.146.90|5509
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),5.180.27.6|8443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),74.50.120.69|2004
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),74.50.120.69|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),144.172.113.109|8808
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),94.232.246.119|7443
ip-dst|port,Hook botnet C2 server (confidence level: 100%),195.177.94.87|8089
ip-dst|port,Hook botnet C2 server (confidence level: 100%),45.92.1.37|80
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),198.244.227.72|443
domain,Havoc botnet C2 domain (confidence level: 100%),cpcalendars.fieldznorms.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.apexhomeimprovement.website
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.enjoyedufabet.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcalendars.techspilotx.website
domain,Havoc botnet C2 domain (confidence level: 100%),cpcalendars.10bestufabetgames.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.topthounds.com
domain,Havoc botnet C2 domain (confidence level: 100%),webmail.bookslinedzmod.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcalendars.takeufagame1111.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),webmail.canvatechsports.com
domain,Havoc botnet C2 domain (confidence level: 100%),webmail.welovetotogames.com
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.techndgadget.com
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),46.246.86.8|2000
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),166.108.236.192|8848
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),3.99.139.81|16992
ip-dst|port,Brute Ratel C4 botnet C2 server (confidence level: 100%),152.32.239.207|50000
ip-dst|port,Meduza Stealer botnet C2 server (confidence level: 100%),77.90.153.24|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),84.200.17.247|4000
domain,Cobalt Strike botnet C2 domain (confidence level: 100%),ec2-18-140-53-230.ap-southeast-1.compute.amazonaws.com
domain,Cobalt Strike botnet C2 domain (confidence level: 100%),pagos2-tst.travelpay.cl.arkaviaredteam.cl
domain,Cobalt Strike botnet C2 domain (confidence level: 100%),ecs-115-120-250-85.compute.hwclouds-dns.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.137.34.11|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.154.208.36|7443
url,DCRat botnet C2 (confidence level: 100%),http://396608cm.nyashk.ru/pipepythonauthdefaultlinuxwindowsgeneratorwordpress.php
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),103.237.92.118|8080
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),139.159.212.103|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.37.199.32|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),142.93.193.20|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),167.86.87.83|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),165.232.183.120|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),45.143.234.81|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),213.199.62.93|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.16.88.170|8443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),101.200.86.176|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),154.44.10.137|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),188.245.162.206|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),34.199.213.212|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),119.91.249.127|9090
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.60.206.246|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),68.183.76.62|65007
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),52.29.22.28|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),195.211.98.236|8080
