Type,Comment,Value
domain,XWorm botnet C2 domain (confidence level: 50%),parts-motor.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 50%),sackedrai-44446.portmap.host
ip-dst|port,XWorm botnet C2 server (confidence level: 50%),193.161.193.99|34347
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),cod.fhshan.com.cn
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),49.232.27.220|443
domain,ClearFake payload delivery domain (confidence level: 100%),check.fafot.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.fafot.icu/gkcxv.google
url,Lumma Stealer botnet C2 (confidence level: 75%),https://ystxarnavig.live/api
url,Lumma Stealer botnet C2 (confidence level: 75%),https://6orangemyther.live/api
url,Lumma Stealer botnet C2 (confidence level: 75%),https://qmodelshiverd.icu/api
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),172.245.118.252|40996
ip-dst|port,Remcos botnet C2 server (confidence level: 75%),196.251.92.106|47666
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),196.251.69.105|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),101.42.18.6|8081
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.138.195.42|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),118.31.223.19|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.120.45.216|8545
ip-dst|port,pupy botnet C2 server (confidence level: 100%),47.129.171.26|443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),191.232.183.87|31337
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),91.199.42.124|6606
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),38.68.49.150|6606
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),51.89.190.24|2222
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),51.89.190.24|888
ip-dst|port,Hook botnet C2 server (confidence level: 100%),196.251.83.134|8089
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),83.238.212.60|443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),46.105.31.193|443
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.welovetotogames.com
domain,Havoc botnet C2 domain (confidence level: 100%),webmail.shalownewssab.com
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.bigmedianetwrk.com
ip-dst|port,ERMAC botnet C2 server (confidence level: 100%),45.92.1.37|8080
ip-dst|port,Chaos botnet C2 server (confidence level: 100%),113.106.204.68|47486
url,Lumma Stealer botnet C2 (confidence level: 75%),https://7fostinjec.today/api
url,Lumma Stealer botnet C2 (confidence level: 75%),https://wdefaulemot.run/api
url,Lumma Stealer botnet C2 (confidence level: 75%),https://1igaragedrootz.top/api
url,Lumma Stealer botnet C2 (confidence level: 75%),https://4defaulemot.run/api
url,Lumma Stealer botnet C2 (confidence level: 75%),https://uorangemyther.live/api
url,Lumma Stealer botnet C2 (confidence level: 75%),https://wbegindecafer.world/api
url,Mozi payload delivery URL (confidence level: 50%),http://103.184.194.212:47684/mozi.m
url,Mozi payload delivery URL (confidence level: 50%),http://79.170.24.209:51047/mozi.m
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),206.238.114.98|4433
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),maicrosoft365.com
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://samaxwell.com/5r4r.js
domain,FAKEUPDATES payload delivery domain (confidence level: 100%),samaxwell.com
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://samaxwell.com/js.php
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://gmt-a.shop/files/original.js
domain,FAKEUPDATES payload delivery domain (confidence level: 100%),gmt-a.shop
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://gmt-a.shop/files/index.php
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://gmt-a.shop/files/fill.php
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://sundreammedia.com/htctl32.zip
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),194.180.191.17|443
domain,FAKEUPDATES botnet C2 domain (confidence level: 100%),forum.envisionfonddulac.info
url,Lumma Stealer botnet C2 (confidence level: 75%),https://lcatterjur.run/api
url,Lumma Stealer botnet C2 (confidence level: 75%),https://wcatterjur.run/api
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),47.121.141.245|50050
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),189.1.225.221|50050
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),18.141.144.180|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),129.150.44.162|3333
url,Lumma Stealer botnet C2 (confidence level: 50%),https://twilightobs.today/api
url,Formbook botnet C2 (confidence level: 50%),http://www.234bets.net/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.30a.xyz/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.35893.pizza/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.4hz5biuup99147yw.xyz/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.653emd.top/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.657839.club/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.729709.bid/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.7mwh-2ghmv.xyz/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.80072661.xyz/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.9bets.net/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.abynameshub.shop/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.adiantweddingscharm.beauty/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.advcash.financial/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.aeigi.autos/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.aigamestudio.xyz/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.alliancecigars.net/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.anding.ninja/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.apoiador.xyz/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.ar-inc.net/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.arai.rest/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.armada77x.sbs/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.arrefitnessassociation.xyz/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.artners-smart.fun/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.asminivorytancherry.top/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.atestmoviereview.xyz/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.atzhall.wine/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.awwaanntogell.net/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.balikoltada.xyz/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.bandoned-houses-83535.bond/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.bankersbasogabergamo.cloud/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.basesatoshi.xyz/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.bdxhivua.icu/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.bet2024.shop/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.betterskin.store/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.bgame777v.pro/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.biudy.autos/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.blockchainbetting.xyz/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.blood-flow.bond/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.bnmvchjfdskqwe.monster/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.box-spring-bed-50031.bond/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.brotulabunionsburack.cloud/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.buenosbufidinburez.cloud/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.cctlink.net/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.chocolate-packaging-jobs08.buzz/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.cleaning-services-18202.bond/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.construction-jobs-50157.bond/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.corretoraplanodesaude.shop/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.creativege.xyz/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.cryptobiz.tech/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.ct-ad.autos/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.cuficdarbiesdarleen.cloud/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.czlovesys.xyz/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.deafow.shop/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.dealofferforyou.website/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.deltaestates.online/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.denotational.xyz/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.dventistbridgingcare.info/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.eetastrion.shop/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.eikuang.lol/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.emax.ltd/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.ental-health-test-95794.bond/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.etflix711.fun/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.etwinner-casinos-spins.buzz/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.evel789-aman.club/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.everythingnatural.shop/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.evosystems.cloud/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.ewelscrwn.net/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.fat-removal-40622.bond/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.fbzhvub.xyz/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.flippinforbidsfrear.cloud/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.flow20.club/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.furniture-38563.bond/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.gangmot.pro/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.gazda.army/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.gobg.net/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.godmoments.app/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.grexvc.online/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.gtja885.xyz/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.gx0301.online/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.hefrenchzone.online/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.hikingk.store/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.hilduzzw.click/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.howupii.online/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.hsg.xyz/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.hunpeng.lol/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.iches888.asia/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.igmommymilk.xyz/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.imstest.online/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.indgoodfranchises.info/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.indow-replacement-67522.bond/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.influencer-marketing-56510.bond/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.insulate-attic-98951.bond/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.inup-casino-rkw3.top/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.investing-courses-36092.bond/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.irewood-2025-at.cfd/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.isard.online/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.isbnu.shop/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.iyduvszv.group/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.jcmds.autos/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.jhwzcqf.xyz/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.jk77juta-official.cloud/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.judecomcarinho.fun/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.kitchen-remodeling-14279.bond/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.kongou.systems/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.kpde.xyz/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.kqsamcsauqiagmma.xyz/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.kzemuot.xyz/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.leaning-jobs-94377.bond/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.leaningtasks-met-sas.click/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.localorganicbd.xyz/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.lord.land/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.lowingweddingsgrace.beauty/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.maipingxiu.net/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.marketplace20.click/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.marko.events/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.mentagekript.today/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.mericanadtrader.online/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.mikelowe.net/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.mise96.xyz/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.msytuv.info/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.newtoday.news/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.nklere-norge.online/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.nsightyogaboston.online/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.oddsideodylicoopod.cloud/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.oduodesign.net/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.oldfox.info/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.ome-care-jobs-362514.today/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.ondqwxl.top/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.onghuan.lol/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.online-advertising-68283.bond/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.online-advertising-98154.bond/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.ontent-mint.xyz/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.opaclw.info/g43m/
url,Formbook botnet C2 (confidence level: 50%),http://www.oshigaya-clinic-266665868.today/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.ouqiu8.net/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.ovostniknearby.click/sm05/
url,Formbook botnet C2 (confidence level: 50%),http://www.paktuaslotxcxrtp.xyz/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.pepsico.llc/egs9/
url,Formbook botnet C2 (confidence level: 50%),http://www.personal-loans-49223.bond/g43m/
