Type,Comment,Value
url,Unknown malware botnet C2 (confidence level: 95%),https://main.goarbits.de/gmmkz4rjculle1q8kobaumocqvsljoq9nto62wbgrnbrhapvtsoe1drch0dtzaywfdx3uupokz2xi6aynmxqyp7fe8yv5i953videx4biht0sgzhjcnwjlfp/verify
domain,Unknown malware botnet C2 domain (confidence level: 100%),6128385340.sbs
url,Unknown malware botnet C2 (confidence level: 95%),https://gensyisgroup.com/ihiuq7avb6gmappgtnkoaowfd7hbakkhryv7c25rzbl4bwmyb3xywx0ceutzchffktwjfoi6xf0fd9xxdxo6wmzqnjwuqewnpgooijo4lld99nodigdkdcrnhtz7ikfnbth3haaek7rrfohhkbyob7/index
domain,ClearFake payload delivery domain (confidence level: 100%),check.xajax.icu
domain,ClearFake payload delivery domain (confidence level: 75%),unitedcredible.com
domain,Unknown malware botnet C2 domain (confidence level: 100%),curly-scene-201f.kyliejenner0921.workers.dev
url,Unknown malware botnet C2 (confidence level: 95%),https://yugaljeeautomotive.com/coi/jm3cgeoe9yahsvtblx5mmkcsqasv8zeuujrkmmel89xowup7dcqdz16owu5co4qzybrm4n4jfbul5gkha37yibxj1nvktkjcgho2vb0zn2zynfidwefkq60ghrostysxupxdan8fyrovhnaq2pca7tvf6el9qopw1stfidldot/verify
url,Unknown malware botnet C2 (confidence level: 95%),https://docu839849948sos.padstowpridez.com/5pq7ngjyc1mw6zciekqc7ruoonuxrfezahtmdgrz4llopysqvhzpljhhbyonbs9wn9ea2i033gjfxm88jyvrbfsakoxtdtwsveqakdo2gcixfw4tpd16kum5/verify
url,Unknown malware botnet C2 (confidence level: 95%),https://flexsjets.com/c4x6wo7ucqxwnsyymkcwkrej96gufvv2m2mug7jqffhtajteb0sz0haxqcwaiwkyripurbtu6sygovpngjnl1tudpxgaiavxkoffxhyekq54874qome0nodgr859zctsazk8s1ptbowibrsd3zdl3bo5v9l2/verify
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),pencilfight.click
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.153.2.113|443
url,Coper botnet C2 (confidence level: 100%),https://twilightkokocodream.xyz/mzexmzm0ytq2zgrk/
url,Coper botnet C2 (confidence level: 100%),https://bobofosolsticepeak.xyz/ode4ytdiymy1ytdl/
domain,ClearFake payload delivery domain (confidence level: 75%),prodatos.com
domain,ClearFake payload delivery domain (confidence level: 75%),synaptic.co.tz
url,Unknown malware botnet C2 (confidence level: 95%),https://dvw2oc4fr9ulz.cloudfront.net/gfac4ybcxpyb7gyj8gotvnkvawsdzhrno6bmwmnwxaqxrtl2fepl1h82vgj4yisoquqxwma6brxtyuzjhqpraodwttc57mwhd0ptdpj1o5mkfbfs1gou0dlkr3j3bvznomx8ik4dsueul03ee2czvf/verify
url,Unknown malware botnet C2 (confidence level: 95%),https://www.beyondei.com/1/wan5q16t3onhxa2rletgf8ipk5mfo3l7l546nugwbprfaq6ogozlybhvbshmykb0sxzd8xq2uw0zqvrubkje1dif9cnc3sq9zxwjevviahavqmjykr7roh8y94atomndjtxgdpghflxsspdbuutzef/verify
url,Unknown malware botnet C2 (confidence level: 95%),https://downloadingsoft.top/zo1ox6e1cuk6039hwpiatcdfgq7tugn22jolcdb9mmoqmrvanr7slclhnyyihaffomzmkk8l8xwcahb3qjvldso43ovzkoapp2yrrxwbpuqwdm0wvxbwqrpsgrtuetzyvbs7iug1qj/index?a=yw5kcmv3lnbvd2vsbebvy2zslm5lda==
url,Unknown malware botnet C2 (confidence level: 95%),https://yugaljeeautomotive.com/coi/ws4x62cmqxmsokctogn9zbbbfqb4pac7msi2vp17tvd91yyz0yt4o6o8ra2le1hejouadsz3mlmjpurn9w5eqftcihxl5iaj7h6ffbdup8yulwfasentni8ghknmdvlqwezdcpto0ivowzbov3xhcoseklwyhkfxa3r5jz/verify
url,Coper botnet C2 (confidence level: 100%),https://gocoloflarecrest.xyz/mzvlmgq1zjgxztc5/
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),31.223.7.121|1604
url,Coper botnet C2 (confidence level: 100%),https://cobokostarfall.xyz/mtlhoddkotm2ndbk/
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),47.108.136.66|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),193.26.115.188|7077
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),172.81.133.115|8808
ip-dst|port,SectopRAT botnet C2 server (confidence level: 100%),157.90.192.89|15748
ip-dst|port,Hook botnet C2 server (confidence level: 100%),109.120.137.254|80
domain,Havoc botnet C2 domain (confidence level: 100%),webmail.welbngusnews.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.bestofufabetgames.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.toptenufabetgames.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.touchufabetgames.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.upnddownapps.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.dmhubnewsz.website
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.takeufagame1212.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.homeimprovementbox.website
domain,Havoc botnet C2 domain (confidence level: 100%),cpcalendars.textagenai.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.totogames1network.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.livebengsnnewz.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.proonlinehub.xyz
