Type,Comment,Value
url,Unknown malware payload delivery URL (confidence level: 90%),https://ai-informer.net/?id=9228023&__cf_chl_rt_tk=0wtt341v83oftlu9_svt0mpcgs8eixguxrj0lgibmkt4-1759406441-1.0.1.1-ckgxnjenc3biln23wwtgd4zte00eybzdcxqqw55zkfcc
url,SmartApeSG payload delivery URL (confidence level: 100%),https://retrepoint.top/gateway/proxy-thread.js
domain,SmartApeSG payload delivery domain (confidence level: 100%),retrepoint.top
url,SmartApeSG payload delivery URL (confidence level: 100%),https://retrepoint.top/gateway/verify-service.php
url,SmartApeSG payload delivery URL (confidence level: 100%),https://retrepoint.top/gateway/tenant-partial.js
url,SmartApeSG payload delivery URL (confidence level: 100%),https://crexityous.com/poll
url,SmartApeSG payload delivery URL (confidence level: 100%),https://79.141.163.163/handle
url,Unknown malware payload delivery URL (confidence level: 90%),https://zqmk9ymc1hx0kumrm0v5awvv.t3.storage.dev/verify-to-continue-id-rttpros-260301-4223.html
url,KongTuke payload delivery URL (confidence level: 100%),https://xpertlearninghub.com/create
domain,KongTuke payload delivery domain (confidence level: 100%),xpertlearninghub.com
domain,FAKEUPDATES botnet C2 domain (confidence level: 100%),customer.grovecityroofing.com
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),58.74.6.14|1999
domain,FAKEUPDATES payload delivery domain (confidence level: 100%),support.grovecityelectrician.com
domain,FAKEUPDATES payload delivery domain (confidence level: 100%),cpanel.siefertfamilydentistry.com
url,Unknown malware botnet C2 (confidence level: 100%),http://45.38.42.197:81/pages/login.php
url,Unknown malware payload delivery URL (confidence level: 90%),https://neletuchi.ru/xhamster.html
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.240.239.240|3093
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),156.234.56.34|28711
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),185.189.12.199|54545
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.107.139.30|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),156.234.21.218|3093
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),150.241.73.11|8081
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),103.124.106.223|80
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),31.57.216.45|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),77.90.185.21|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),130.12.181.35|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),104.250.161.126|2090
ip-dst|port,Unknown RAT botnet C2 server (confidence level: 100%),193.29.59.159|80
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),75.127.12.105|8080
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),34.203.36.89|5000
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),65.108.225.254|445
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),115.191.18.57|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),173.0.59.58|8808
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),102.117.171.237|7443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),171.22.120.112|7443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),101.99.75.88|51302
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),15.206.152.105|80
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),128.90.115.62|9999
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),165.101.92.66|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),34.227.47.99|3333
ip-dst|port,Meterpreter botnet C2 server (confidence level: 100%),34.210.153.54|1961
ip-dst|port,Meterpreter botnet C2 server (confidence level: 100%),34.210.153.54|2761
ip-dst|port,Meterpreter botnet C2 server (confidence level: 100%),34.210.153.54|11211
ip-dst|port,Meterpreter botnet C2 server (confidence level: 100%),196.75.195.238|2222
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),52.201.156.70|1337
domain,Remcos botnet C2 domain (confidence level: 75%),klinklin.okonlomon.com
domain,StrelaStealer payload delivery domain (confidence level: 100%),madeleinemcmichael.com
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),144.31.167.46|5173
domain,StrelaStealer payload delivery domain (confidence level: 100%),mincho.site.tb-hosting.com
domain,StrelaStealer payload delivery domain (confidence level: 100%),milfs.xvideoclip.net
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),189.150.83.81|2312
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),185.135.84.165|4444
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),141.98.10.162|80
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),107.172.13.197|2404
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),13.48.70.159|8080
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),193.233.112.39|8888
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),69.167.10.146|443
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),217.60.7.59|7777
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),217.60.7.59|8888
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),102.98.204.172|443
ip-dst|port,Meterpreter botnet C2 server (confidence level: 100%),18.175.118.210|993
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),46.153.215.185|443
domain,StrelaStealer payload delivery domain (confidence level: 100%),magazin.obbzor.top
