Type,Comment,Value
domain,ClearFake payload delivery domain (confidence level: 100%),check.higun.icu
domain,Unknown RAT botnet C2 domain (confidence level: 100%),pn6back63.site
domain,Unknown RAT botnet C2 domain (confidence level: 100%),hingreso.olhelp.top
domain,Unknown RAT botnet C2 domain (confidence level: 100%),nolerpe.lxhelp.top
domain,Unknown RAT botnet C2 domain (confidence level: 100%),trolsre.vjhelp.site
domain,Unknown RAT botnet C2 domain (confidence level: 100%),miledin.mwhelp.site
domain,Unknown RAT botnet C2 domain (confidence level: 100%),polarof.ydhelp.site
domain,Unknown RAT botnet C2 domain (confidence level: 100%),borejon.wxhelp.top
domain,Unknown RAT botnet C2 domain (confidence level: 100%),lodepol.rihelp.top
domain,Unknown RAT botnet C2 domain (confidence level: 100%),variols.ephelp.site
domain,Unknown RAT botnet C2 domain (confidence level: 100%),pilwerui.rchelp.top
domain,Unknown RAT botnet C2 domain (confidence level: 100%),ushelp.top
domain,Unknown RAT botnet C2 domain (confidence level: 100%),poliser.rohelp.top
domain,Unknown RAT botnet C2 domain (confidence level: 100%),bullakre.irhelp.top
domain,Unknown RAT botnet C2 domain (confidence level: 100%),cs796back3.site
domain,Unknown RAT botnet C2 domain (confidence level: 100%),yertoje.uzhelp.top
domain,Unknown RAT botnet C2 domain (confidence level: 100%),lory473.top
domain,Unknown RAT botnet C2 domain (confidence level: 100%),acs92.jgphelp.top
domain,Unknown RAT botnet C2 domain (confidence level: 100%),auth1061.exvhelp.top
domain,Unknown RAT botnet C2 domain (confidence level: 100%),ydhelp.top
domain,Unknown RAT botnet C2 domain (confidence level: 75%),listen.onyxaquarius.top
domain,Unknown RAT botnet C2 domain (confidence level: 75%),acs91.gqvhelp.top
domain,Unknown RAT botnet C2 domain (confidence level: 75%),acs93.uawhelp.top
domain,Unknown RAT botnet C2 domain (confidence level: 75%),fw396back6.site
domain,Unknown RAT botnet C2 domain (confidence level: 75%),pr18back96.stream
domain,Unknown RAT botnet C2 domain (confidence level: 75%),rofy406.top
domain,Unknown RAT botnet C2 domain (confidence level: 75%),bw18back981.win
