Type,Comment,Value
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),47.110.135.199|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),81.19.209.147|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),165.154.230.180|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),74.235.57.134|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),101.200.198.154|443
url,Latrodectus payload delivery URL (confidence level: 95%),https://2bceca694b.nxcli.io/wp-content/plugins/wp-brand-function/index.php?r=bd1odhrwczovl2rxcmridi5jb20v
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),194.59.31.38|5200
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),91.151.89.158|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),172.111.139.42|2405
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),45.129.2.221|8008
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),191.93.117.96|9000
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),89.23.100.148|7777
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),rustore.sasha-solzhenicyn.ru
domain,Havoc botnet C2 domain (confidence level: 100%),ec2-18-228-31-163.sa-east-1.compute.amazonaws.com
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),52.52.133.100|443
ip-dst|port,PoshC2 botnet C2 server (confidence level: 100%),45.134.26.136|443
domain,NjRAT botnet C2 domain (confidence level: 75%),netframework.ydns.eu
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),121.127.34.150|80
url,DCRat botnet C2 (confidence level: 100%),http://a1099860.xsph.ru/195a5dc1.php
sha1,DCRat payload (confidence level: 95%),becee29ae5859dd336f9061088a24f32e2466c52
sha256,DCRat payload (confidence level: 95%),d46a4a201b9f0776047d38dfcde5140b785b43a02a2c1a2b94dc37bccc862707
md5,DCRat payload (confidence level: 95%),4fdeb88b05dadb15d5c91d712171b98a
sha1,NjRAT payload (confidence level: 95%),156226d3287b4f22f10707c037c4c86efbd2bfa7
sha256,NjRAT payload (confidence level: 95%),de0a2dcaa49ec8c9d12289e7eb13b4a3bbf958050ad2aeb42f1dbfab9a1f255d
md5,NjRAT payload (confidence level: 95%),4997942e89dc2675e3f2bd03a9fff210
sha1,Remcos payload (confidence level: 95%),b3931ba410cbc31ae9ab92da48ca0a9f750952a7
sha256,Remcos payload (confidence level: 95%),0a41f28bdc186cd26a3245282144d6c090768a32297e090f720dfb9f34e85c04
md5,Remcos payload (confidence level: 95%),a4a5dc6b49840c1f633cc94d64413b54
sha1,Formbook payload (confidence level: 95%),439c935ff63b00b5d1ecc657146e1a0edaf19d65
