Type,Comment,Value
ip-dst|port,FAKEUPDATES botnet C2 server (confidence level: 100%),31.57.243.142|443
domain,Unknown malware botnet C2 domain (confidence level: 75%),electrurm.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),49.232.128.209|3306
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),45.219.226.29|4444
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.120.37.142|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),106.53.191.52|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),106.53.191.52|80
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),77.90.185.28|2404
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),94.237.82.115|4443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),112.126.77.39|8888
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.118.253|6606
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),176.65.134.77|4444
domain,Poseidon Stealer botnet C2 domain (confidence level: 100%),bestwallet.my-profai.com
domain,Poseidon Stealer botnet C2 domain (confidence level: 100%),tradingview.little-mouse.xyz
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),143.110.183.41|7443
ip-dst|port,Hook botnet C2 server (confidence level: 100%),31.59.184.185|80
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),13.38.77.215|59555
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),79.239.114.113|62843
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),13.247.182.227|9999
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.156.72.19|416
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.156.72.19|424
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.156.72.19|425
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.156.72.19|431
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.156.72.43|431
