Type,Comment,Value
domain,Unknown malware payload delivery domain (confidence level: 75%),www.emelowebshop.hu
ip-dst|port,Mirai botnet C2 server (confidence level: 75%),176.65.138.123|7716
url,Unknown malware botnet C2 (confidence level: 100%),http://103.251.164.121/pages/login.php
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),47.108.157.156|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),47.100.68.73|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),43.140.243.146|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),43.138.81.232|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),47.109.201.173|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),47.236.58.201|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),150.109.109.38|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),45.143.234.221|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),8.147.118.153|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),64.176.60.8|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),106.15.127.125|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),13.218.104.66|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),60.204.210.63|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),94.103.4.228|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),156.238.245.84|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),205.185.122.202|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),193.188.23.150|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),49.232.230.33|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),120.26.4.73|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),92.65.104.212|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),172.104.143.142|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),1.94.181.67|28088
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),118.178.192.36|4444
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),45.131.42.75|8443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),34.30.115.167|443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),34.45.231.202|443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),18.191.200.148|8080
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),94.101.128.110|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.87.67|7777
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),110.231.239.196|14782
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),193.35.154.157|4449
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),111.170.171.242|8080
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),3.24.180.187|14265
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),15.152.32.140|789
