Type,Comment,Value
domain,ClearFake payload delivery domain (confidence level: 100%),check.dobai.icu
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),klendoct.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),apireco.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),pillhube.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),trmedicr.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),wellmede.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),sapmedsw.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),elixatei.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),medicusi.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),gumcarey.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),newpillr.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),healthzo.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),illamedw.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),medswayq.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),alivpaxy.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),ezcureg.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),glodbejoy.today
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),lsunarlandsc.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),googutnow.today
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),natulreconserve.today
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),metalexj.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),globinway.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),fitmedse.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),fluffypxillow.today
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),tacticalt.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),metalrom.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),healtxuiry.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),achedoce.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),alloymou.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),flyeworld.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),paxthfinder.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),delpainq.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),localfarmerj.today
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),curamedi.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),inlikelen.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),astrateg.today
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),raoamspot.today
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),physicszofne.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),tamedicq.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),remediay.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),spaxicox.today
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),frequeposs.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),pqillowsoft.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),alloylyu.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),biosdening.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),fragwrantfields.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),workmedy.digital
